iri,label,typeLabel,country
http://www.wikidata.org/entity/Q1013727,Chateau de Roquebrune,castle,France
http://www.wikidata.org/entity/Q98272283,Cultural heritage D-3-6935-0101 in Breitenbrunn (Oberpfalz),castle | château | feature | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q3662864,Castello di San Giorgio,religious museum | castle,Italy
http://www.wikidata.org/entity/Q43830533,Castillo de Villatoro,castle,Spain
http://www.wikidata.org/entity/Q25535604,Castello di Belcastro,castle,Italy
http://www.wikidata.org/entity/Q1013439,Burg Orsbach,castle,Germany
http://www.wikidata.org/entity/Q1010982,Burg Beutelsbach,castle,Germany
http://www.wikidata.org/entity/Q1012927,Burg Lichteneck,castle | cultural heritage monument in Germany,Germany
http://www.wikidata.org/entity/Q17536239,Scargill Castle,castle | fortified manor house,United Kingdom
http://www.wikidata.org/entity/Q1013469,Burg Perlenberg,castle,Germany
http://www.wikidata.org/entity/Q106077684,il Borgallo,castle,Italy
http://www.wikidata.org/entity/Q1010766,Burgruine Grafenstein,castle,Austria
http://www.wikidata.org/entity/Q1010881,Burg Bachberg,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q12047651,Pustý zámek,castle,Czech Republic
http://www.wikidata.org/entity/Q78661247,Château de Vernay,castle,France
http://www.wikidata.org/entity/Q17597013,Château de Caudiès-de-Conflent,castle,France
http://www.wikidata.org/entity/Q16893880,Lackeen Castle,castle,Ireland
http://www.wikidata.org/entity/Q78661088,Château de Praslin,castle,France
http://www.wikidata.org/entity/Q1663657,Vittskövle Castle,castle,Sweden
http://www.wikidata.org/entity/Q24660452,Hawkers Hall,castle,United Kingdom
http://www.wikidata.org/entity/Q6008450,Amasra Castle,castle,Turkey
http://www.wikidata.org/entity/Q2970197,Château de Pernant,castle,France
http://www.wikidata.org/entity/Q15943959,Château de Gézier,castle,France
http://www.wikidata.org/entity/Q113576783,Castello di Naro,castle,Italy
http://www.wikidata.org/entity/Q6150339,Castillo de Torres Cabrera,castle,Spain
http://www.wikidata.org/entity/Q17570895,Murthly Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q5757480,Castillo de Mucientes,castle,Spain
http://www.wikidata.org/entity/Q28468182,Shelford,castle,United Kingdom
http://www.wikidata.org/entity/Q43132382,Castillo (Albanchez),monument | castle,Spain
http://www.wikidata.org/entity/Q5756967,Castell Palau de la Baronia (Alcàsser),castle | casa consistorial,Spain
http://www.wikidata.org/entity/Q5917696,Grub Castle,castle,Iran
http://www.wikidata.org/entity/Q24050143,Castillo de Arenas,monument | castle,Spain
http://www.wikidata.org/entity/Q1584932,Harburg (Eichsfeld),castle,Germany
http://www.wikidata.org/entity/Q5888504,"Qala Castle, Sarayan",castle,Iran
http://www.wikidata.org/entity/Q117601252,Castle of Chionochori,castle | human fortified settlement,Greece
http://www.wikidata.org/entity/Q1012479,Holštejn Castle,castle | castle ruin,Czech Republic
http://www.wikidata.org/entity/Q30097808,Castello di Castione de' Baratti,castle,Italy
http://www.wikidata.org/entity/Q98275802,Cultural heritage D-3-6739-0077 in Nittenau,castle | château | feature | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q106074714,Castello e Torre di Ceparano,castle,Italy
http://www.wikidata.org/entity/Q218621,Zollernschloss,castle,Germany
http://www.wikidata.org/entity/Q26636612,Heighley Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q1016000,Hoh-Wülflingen,castle | castle ruin,Switzerland
http://www.wikidata.org/entity/Q68324479,Castle of Mombaldone,castle,Italy
http://www.wikidata.org/entity/Q1014073,Burg Staufeneck,castle,Germany
http://www.wikidata.org/entity/Q1014734,Burgstall Hohenlinden,castle,Germany
http://www.wikidata.org/entity/Q28752158,Asingaborg,castle | borg,Netherlands
http://www.wikidata.org/entity/Q24023827,Castillo de Santa Catalina,monument | castle,Spain
http://www.wikidata.org/entity/Q28711032,Château de Périllos,castle,France
http://www.wikidata.org/entity/Q78661282,Château de Weidesheim,castle,France
http://www.wikidata.org/entity/Q687186,Schloss Wilhelmshöhe,castle,Germany
http://www.wikidata.org/entity/Q131701462,Moggi House,castle,
http://www.wikidata.org/entity/Q2968454,Château de Bayers,castle,France
http://www.wikidata.org/entity/Q67772163,Château de Jancigny,castle,France
http://www.wikidata.org/entity/Q1010688,Burg Alleshausen,castle,Germany
http://www.wikidata.org/entity/Q17643093,Blenkinsopp Castle (uninhabited parts),castle,United Kingdom
http://www.wikidata.org/entity/Q67772719,Castel del Ciacio,castle,Italy
http://www.wikidata.org/entity/Q1013410,Burg Odenhausen,castle,Germany
http://www.wikidata.org/entity/Q113558852,Castello dei Tre Cantoni,castle,Italy
http://www.wikidata.org/entity/Q112143629,Castello di Vistarino,castle,Italy
http://www.wikidata.org/entity/Q39006490,Cefn Gaer,castle,United Kingdom
http://www.wikidata.org/entity/Q1498926,Jagdschloss Lopshorn,castle,Germany
http://www.wikidata.org/entity/Q113383448,Castle of Gronumbergo,castle,Italy
http://www.wikidata.org/entity/Q30089389,Manor in Stara Kraśnica,castle,Poland
http://www.wikidata.org/entity/Q34492414,Pietrapertosa Castle,castle,Italy
http://www.wikidata.org/entity/Q2971759,Château du Paty,castle,France
http://www.wikidata.org/entity/Q30741062,Château des Hautes-Montées,castle,France
http://www.wikidata.org/entity/Q7564055,Souaillon Castle,castle,Switzerland
http://www.wikidata.org/entity/Q2971625,Château du Bouchet,castle,France
http://www.wikidata.org/entity/Q56400808,Castell dels Moros d'Èvol,castle,France
http://www.wikidata.org/entity/Q24942423,Castello Ducale,castle,Italy
http://www.wikidata.org/entity/Q2970803,Château de Thuillières,castle | château,France
http://www.wikidata.org/entity/Q98219118,Cultural heritage D-4-6234-0169 in Gößweinstein,castle | Bodendenkmal | preceding structure,Germany
http://www.wikidata.org/entity/Q2968535,Château de Berbiguières,castle,France
http://www.wikidata.org/entity/Q30185679,Zvezda Castle,castle | historic site,Albania
http://www.wikidata.org/entity/Q5050435,Castle of Turégano,monument | castle,Spain
http://www.wikidata.org/entity/Q373326,Viljandi Castle,destroyed building or structure | castle,Estonia
http://www.wikidata.org/entity/Q5621767,Guthrie Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q78660869,Château de la Liègue,castle,France
http://www.wikidata.org/entity/Q1013960,Burg Schöneck,castle,Germany
http://www.wikidata.org/entity/Q14750827,Bioul Castle,castle,Belgium
http://www.wikidata.org/entity/Q1010948,Berg Castle,castle,Germany
http://www.wikidata.org/entity/Q2473730,Château de Bercy,castle | château,France
http://www.wikidata.org/entity/Q17570469,Rusko Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q1014696,Burg Zweifelsberg,castle,Germany
http://www.wikidata.org/entity/Q97441280,Castelli Tapparelli D'Azeglio,castle,Italy
http://www.wikidata.org/entity/Q2969309,Château de Genoud,castle,France
http://www.wikidata.org/entity/Q78661269,Château de Viviourès,castle,France
http://www.wikidata.org/entity/Q1010713,Burg Altlaubenberg,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q2689530,Château de Cléron,castle,France
http://www.wikidata.org/entity/Q3662825,Castello di Radi di Montagna,castle,Italy
http://www.wikidata.org/entity/Q2968589,Château de Bonnay,castle,France
http://www.wikidata.org/entity/Q1010702,Dieburg,castle,Germany
http://www.wikidata.org/entity/Q110315307,Fort d'Orleans,castle,Spain
http://www.wikidata.org/entity/Q669642,Burg Kreuzenstein,museum | castle,Austria
http://www.wikidata.org/entity/Q98332771,Cultural heritage D-1-8240-0118 in Marquartstein,castle | Bodendenkmal | chapel | feature | preceding structure,Germany
http://www.wikidata.org/entity/Q5909504,Kuchar Castle,castle,Iran
http://www.wikidata.org/entity/Q97631151,Castillo del Cerro de la Virgen,monument | castle,Spain
http://www.wikidata.org/entity/Q1013336,Castelnuovo di Noarna,castle,Italy
http://www.wikidata.org/entity/Q1013616,Burg Reichenau,castle,Germany
http://www.wikidata.org/entity/Q9386723,Ruina zamku w Radziechowie,castle,Poland
http://www.wikidata.org/entity/Q657892,Château du Lude,castle,France
http://www.wikidata.org/entity/Q1013518,Pottenstein Castle,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q107526095,Burg Eiswürden,castle,Germany
http://www.wikidata.org/entity/Q369999,Hamrštejn,castle | castle ruin,Czech Republic
http://www.wikidata.org/entity/Q55085948,Castello dell'Aquila,castle,Italy
http://www.wikidata.org/entity/Q12033190,Lečenec,castle,Czech Republic
http://www.wikidata.org/entity/Q37293351,Svrčov Castle,castle | castle ruin | settlement site,Czech Republic
http://www.wikidata.org/entity/Q7909249,Castle and its Fortifications,rampart | castle | fortification | architectural structure,Switzerland
http://www.wikidata.org/entity/Q38037399,Přerovec,castle | castle ruin,Czech Republic
http://www.wikidata.org/entity/Q5924857,"Qal'eh Dokhtar, Estahban",castle,Iran
http://www.wikidata.org/entity/Q2968181,Château d'Avigneau,castle,France
http://www.wikidata.org/entity/Q4703845,Al Fulayyah,castle,United Arab Emirates
http://www.wikidata.org/entity/Q43374,Dunollie Castle,castle | archaeological site,United Kingdom
http://www.wikidata.org/entity/Q17371472,Castle of Mytilene,castle,Greece
http://www.wikidata.org/entity/Q2277692,Qasr al-Hayr al-Gharbi,castle,Syria
http://www.wikidata.org/entity/Q78661060,Château de Parlatges,castle,France
http://www.wikidata.org/entity/Q6545509,Tarq Castle,castle,Iran
http://www.wikidata.org/entity/Q8342458,Castell de Mont-roig,castle,Spain
http://www.wikidata.org/entity/Q15943872,Château de Saragosse,castle,France
http://www.wikidata.org/entity/Q30321661,Château de l'Etang,castle | château,France
http://www.wikidata.org/entity/Q30156176,Hverringe Voldsted,castle,Denmark
http://www.wikidata.org/entity/Q99897764,Burgh by Sands Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q112322945,castle of Mora,castle,Italy
http://www.wikidata.org/entity/Q2970165,Château de Padern,castle,France
http://www.wikidata.org/entity/Q39011883,"Ruthin Castle, St Mary Hill",castle,United Kingdom
http://www.wikidata.org/entity/Q20401218,Qal'at Sukkara,castle,Syria
http://www.wikidata.org/entity/Q5757281,Castle of Despeñaperros,castle,Spain
http://www.wikidata.org/entity/Q2226745,Château de Quierzy,castle,France
http://www.wikidata.org/entity/Q8342552,Castillo de Santa Catalina,monument | castle | fortification | cannery,Spain
http://www.wikidata.org/entity/Q38599680,Castell Morlais,castle,United Kingdom
http://www.wikidata.org/entity/Q2969649,Château de Lanmary,castle | château,France
http://www.wikidata.org/entity/Q83719789,Château fort Saint Etienne,castle,France
http://www.wikidata.org/entity/Q12020823,Na Zderaze Castle,castle,Czech Republic
http://www.wikidata.org/entity/Q33224580,Schloß Salem,castle,Germany
http://www.wikidata.org/entity/Q367343,Horšovský Týn Castle,castle | château,Czech Republic
http://www.wikidata.org/entity/Q39090747,Castillo de Atarés,castle,Cuba
http://www.wikidata.org/entity/Q17595866,Castell d'Odèn,castle,Spain
http://www.wikidata.org/entity/Q39011764,Gowerton Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q1119167,Bethlen Castle,castle,Romania
http://www.wikidata.org/entity/Q113375881,Castello dei Ghilini di Castelceriolo,castle,Italy
http://www.wikidata.org/entity/Q94576534,Castello di Bagnaria,castle,Italy
http://www.wikidata.org/entity/Q11913118,Castell de Valldarques,castle,Spain
http://www.wikidata.org/entity/Q1688777,Vollenburg,castle,Germany
http://www.wikidata.org/entity/Q20985569,Castell de Pujalt,castle,Spain
http://www.wikidata.org/entity/Q115475121,Lower Ribeaupierre,castle,France
http://www.wikidata.org/entity/Q4973941,Broniszów Castle,castle,Poland
http://www.wikidata.org/entity/Q1015800,Burgstall Hunnenburg,castle,Germany
http://www.wikidata.org/entity/Q106077602,Castello di Montanaro,castle,Italy
http://www.wikidata.org/entity/Q17647904,Astwell Castle Farm (uninhabited portions),castle,United Kingdom
http://www.wikidata.org/entity/Q96282549,Castels,castle,Switzerland
http://www.wikidata.org/entity/Q687290,Brunegg Castle with tenant's house,castle | house | architectural structure,Switzerland
http://www.wikidata.org/entity/Q3397856,Castle of Sandiás,monument | castle,Spain
http://www.wikidata.org/entity/Q947479,Château de Chantemille,castle,France
http://www.wikidata.org/entity/Q12137530,Potocki Palace in Odesa,castle,Ukraine
http://www.wikidata.org/entity/Q113303917,Castello di Montevecchio di Tedalasia,castle,Italy
http://www.wikidata.org/entity/Q33223896,Horncastle,castle,United Kingdom
http://www.wikidata.org/entity/Q15108361,Burgstall Altenburg (Moosach),castle | archaeological site,Germany
http://www.wikidata.org/entity/Q1013064,Mainau Castle,castle,Germany
http://www.wikidata.org/entity/Q9386655,Zamek w Koninie,castle,Poland
http://www.wikidata.org/entity/Q17596839,Castell Nou de Beuda del Pla,castle,Spain
http://www.wikidata.org/entity/Q5118744,Château de Boussan,castle,France
http://www.wikidata.org/entity/Q18222984,castello di Tortona,castle,Italy
http://www.wikidata.org/entity/Q8342351,Castell de Granera,rock castle | castle,Spain
http://www.wikidata.org/entity/Q24662674,Mansell Lacy Moat,castle,United Kingdom
http://www.wikidata.org/entity/Q5757127,Castillo de Aínsa,castle | Monument (Spain),Spain
http://www.wikidata.org/entity/Q3662947,Vernazza Castle,castle,Italy
http://www.wikidata.org/entity/Q24659267,Hergest Castle Twts,castle,United Kingdom
http://www.wikidata.org/entity/Q98274680,Cultural heritage D-3-6634-0058 in Lauterhofen,castle | château | feature | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q1013338,Nimburg Castle,castle,Germany
http://www.wikidata.org/entity/Q21328997,Rocca di Albornoz,fortress | castle,Italy
http://www.wikidata.org/entity/Q11913038,Castell de Gebut,castle,Spain
http://www.wikidata.org/entity/Q113083607,Castello Giovanelli,castle,Italy
http://www.wikidata.org/entity/Q98351427,Cultural heritage D-1-7842-0074 in Burghausen,hilltop settlement | human settlement | feature | castle | Bronze Age settlement | grave | Bodendenkmal | preceding structure,Germany
http://www.wikidata.org/entity/Q17488071,Turluca's Kale Fortress,castle,Bulgaria
http://www.wikidata.org/entity/Q2969209,Château de Ferreyroles,castle,France
http://www.wikidata.org/entity/Q2157437,Château d'Héricourt,castle,France
http://www.wikidata.org/entity/Q1752946,Milotice Castle,castle | château,Czech Republic
http://www.wikidata.org/entity/Q1526810,Alt-Landenberg ruin,castle | castle ruin,Switzerland
http://www.wikidata.org/entity/Q80826577,Castle Eisfeld,castle,Germany
http://www.wikidata.org/entity/Q1010652,Abenberg Castle,castle | cultural heritage ensemble,Germany
http://www.wikidata.org/entity/Q366535,Mikulov Castle,castle | château,Czech Republic
http://www.wikidata.org/entity/Q1012902,Burg Leiterstädt,castle,Germany
http://www.wikidata.org/entity/Q33523908,Castle of Monterde,castle,Spain
http://www.wikidata.org/entity/Q32188429,Niederpleiser Burg,castle,Germany
http://www.wikidata.org/entity/Q6705989,Luttrellstown Castle,castle,Ireland
http://www.wikidata.org/entity/Q57740533,Castello di Suno,castle,Italy
http://www.wikidata.org/entity/Q43162656,Castillo El Castillejo,monument | castle,Spain
http://www.wikidata.org/entity/Q39012065,Gwyddrug,castle,United Kingdom
http://www.wikidata.org/entity/Q31066989,Tabreh Castle,castle,Iran
http://www.wikidata.org/entity/Q2244318,Zelená Hora,castle | château,Czech Republic
http://www.wikidata.org/entity/Q1016218,Burgwall Waldsieversdorf,castle,Germany
http://www.wikidata.org/entity/Q1011329,Burg Castrisch,castle | castle ruin,Switzerland
http://www.wikidata.org/entity/Q113653922,Kastraki on Seskli,castle,Greece
http://www.wikidata.org/entity/Q16619061,Bishop castle in Prabuty,castle,Poland
http://www.wikidata.org/entity/Q6707560,Lydford Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q17605071,La Força de Vilamajor,castle,Spain
